5, 2115, 20880, 21798720
5, 2681, 20680, 21383120
5, 3062, 12040, 7248080
5, 2728, 13580, 9220820
5, 3023, 10620, 5639220
5, 3328, 11140, 6204980
3, 2415, 12060, 7272180
5, 3559, 11480, 6589520
5, 2698, 14500, 10512500
5, 2882, 16320, 13317120
5, 2944, 20860, 21756980
5, 2442, 21300, 22684500
5, 2267, 24940, 31100180
5, 2399, 24080, 28992320
5, 2733, 22040, 24288080
5, 2724, 21420, 22940820
4, 2801, 19440, 18895680
5, 2512, 15840, 12545280
5, 2630, 19280, 18585920
5, 3140, 16000, 12800000
5, 3134, 16320, 13317120
5, 2450, 18060, 16308180
5, 2876, 12200, 7442000
5, 3155, 14340, 10281780
4, 2238, 9720, 4723920
5, 3152, 7520, 2827520
5, 2980, 4440, 985680
5, 2947, 6440, 2073680
5, 3000, 760, 28880
5, 2803, 1960, 192080
5, 2210, 1360, 92480
4, 2424, 2120, 224720
5, 3214, 2020, 204020
5, 3438, 6320, 1997120
5, 1962, 6300, 1984500
5, 3770, 9760, 4762880
4, 1722, 11600, 6728000
5, 3012, 12580, 7912820
5, 2862, 7640, 2918480
5, 2456, 9460, 4474580
5, 3230, 9380, 4399220
5, 3274, 9140, 4176980
5, 3042, 12800, 8192000
5, 3380, 8580, 3680820
5, 2456, 7980, 3184020
5, 2264, 3940, 776180
5, 2407, 7280, 2649920
5, 2678, 7200, 2592000
5, 2677, 6420, 2060820
5, 2717, 7960, 3168080
5, 3054, 8480, 3595520
5, 2818, 3260, 531380
5, 3158, 4920, 1210320
5, 2462, 7880, 3104720
5, 2696, 9680, 4685120
5, 2610, 4060, 824180
5, 2315, 1240, 76880
5, 2969, 820, 33620
5, 3510, 5020, 1260020
5, 2973, 4720, 1113920
5, 2615, 2580, 332820
5, 2724, 300, 4500
5, 2329, 1400, 98000
5, 2198, 780, 30420
5, 2327, 2580, 332820
5, 2107, 280, 3920
5, 2803, 620, 19220
5, 2831, 180, 1620
5, 1855, 1620, 131220
5, 2118, 2660, 353780
5, 2619, 1460, 106580
5, 2889, 1220, 74420
4, 1732, 1060, 56180
5, 2399, 160, 1280
5, 2677, 1340, 89780
5, 2541, 6400, 2048000
5, 2870, 13920, 9688320
4, 1968, 9440, 4455680
3, 1995, 12160, 7393280
5, 3555, 14440, 10425680
3, 1931, 12800, 8192000
5, 2657, 13840, 9577280
5, 3076, 13740, 9439380
5, 2945, 9380, 4399220
5, 2224, 3600, 648000
5, 2921, 2100, 220500
5, 3209, 8540, 3646580
5, 2751, 10080, 5080320
5, 2954, 9460, 4474580
5, 3360, 7940, 3152180
5, 2355, 8580, 3680820
4, 1936, 7000, 2450000
5, 2963, 8080, 3264320
6, 3493, 820, 33620
6, 3092, 7440, 2767680
6, 3143, 7740, 2995380
6, 3446, 9220, 4250420
6, 2321, 10720, 5745920
6, 3309, 9120, 4158720
5, 2378, 9560, 4569680
6, 3643, 7500, 2812500
5, 2809, 2260, 255380
6, 3503, 5320, 1415120
6, 3104, 2340, 273780
6, 4068, 2020, 204020
6, 2753, 1440, 103680
5, 2269, 3520, 619520
6, 3441, 4940, 1220180
6, 2892, 2240, 250880
6, 3835, 4720, 1113920
6, 3772, 6280, 1971920
6, 3223, 4300, 924500
6, 3637, 8360, 3494480
5, 3644, 7140, 2548980
5, 3008, 9860, 4860980
6, 3114, 8940, 3996180
4, 2216, 12960, 8398080
6, 3875, 15780, 12450420
6, 3594, 15680, 12293120
6, 3766, 15060, 11340180
6, 3393, 15700, 12324500
6, 3701, 19340, 18701780
6, 3405, 21300, 22684500
6, 3110, 16340, 13349780
6, 3041, 13540, 9166580
6, 2940, 14220, 10110420
5, 2533, 16520, 13645520
6, 3068, 14560, 10599680
6, 3466, 14320, 10253120
6, 3538, 11980, 7176020
6, 3629, 11280, 6361920
6, 3951, 10020, 5020020
6, 3519, 6480, 2099520
5, 2303, 6600, 2178000
5, 3240, 8280, 3427920
6, 2961, 5420, 1468820
6, 3373, 7620, 2903220
5, 3576, 10060, 5060180
6, 3182, 14680, 10775120
6, 3185, 16000, 12800000
6, 2429, 22340, 24953780
6, 3695, 28580, 40840820
6, 3409, 33460, 55978580
6, 3584, 34960, 61110080
6, 2913, 31780, 50498420
6, 3573, 33000, 54450000
6, 3360, 31640, 50054480
6, 3464, 31920, 50944320
6, 3238, 36920, 68154320
6, 3090, 38280, 73267920
6, 2622, 37680, 70989120
6, 3238, 36980, 68376020
6, 2929, 32960, 54318080
5, 2136, 36140, 65304980
6, 2869, 37980, 72124020
5, 2672, 35540, 63154580
6, 3536, 34020, 57868020
6, 3006, 35640, 63510480
6, 3546, 39660, 78645780
6, 3386, 40560, 82255680
5, 2707, 42460, 90142580
6, 3165, 43600, 95048000
6, 3342, 41400, 85698000
6, 3198, 37920, 71896320
6, 2841, 41980, 88116020
6, 3328, 43060, 92708180
6, 3401, 40060, 80240180
5, 2284, 38160, 72809280
6, 3849, 38740, 75039380
5, 2504, 39540, 78170580
5, 2883, 39980, 79920020
6, 3257, 47620, 113383220
6, 3876, 53460, 142898580
6, 3201, 51540, 132818580
6, 3053, 48960, 119854080
5, 2604, 47940, 114912180
6, 3841, 45320, 102695120
6, 2870, 44880, 100710720
5, 3432, 40280, 81123920
6, 3789, 39820, 79281620
6, 3607, 40920, 83722320
6, 3238, 38860, 75504980
6, 3723, 37340, 69713780
6, 4144, 33880, 57392720
6, 3053, 34040, 57936080
6, 3342, 34600, 59858000
4, 1918, 31160, 48547280
4, 2446, 28260, 39931380
4, 2518, 27860, 38808980
6, 3851, 31000, 48050000
6, 2642, 31300, 48984500
6, 2975, 34320, 58893120
6, 3153, 33360, 55644480
7, 3822, 7400, 2738000
6, 3468, 9380, 4399220
5, 2525, 6920, 2394320
7, 3480, 6380, 2035220
6, 3589, 3660, 669780
6, 3765, 5400, 1458000
6, 2707, 980, 48020
7, 3570, 2640, 348480
7, 3768, 7740, 2995380
7, 3794, 6540, 2138580
6, 3352, 5760, 1658880
7, 3386, 10760, 5788880
7, 3831, 14480, 10483520
7, 3885, 12500, 7812500
7, 3922, 13920, 9688320
7, 3632, 11220, 6294420
7, 3646, 12740, 8115380
7, 4155, 13520, 9139520
5, 3016, 12500, 7812500
7, 3185, 13100, 8580500
6, 3403, 11820, 6985620
6, 3620, 12800, 8192000
6, 3399, 12140, 7368980
7, 3539, 5760, 1658880
7, 4393, 5660, 1601780
4, 2182, 6200, 1922000
7, 3701, 2380, 283220
7, 3577, 100, 500
7, 3082, 1140, 64980
7, 3456, 4520, 1021520
7, 3488, 6800, 2312000
7, 4483, 10420, 5428820
7, 2896, 12620, 7963220
7, 3535, 10820, 5853620
7, 3670, 9300, 4324500
6, 3276, 2060, 212180
7, 2934, 100, 500
6, 2714, 5180, 1341620
7, 3405, 5480, 1501520
7, 3405, 1240, 76880
6, 3149, 6040, 1824080
7, 3461, 8400, 3528000
7, 3581, 11380, 6475220
6, 2862, 13880, 9632720
7, 3585, 13880, 9632720
7, 3723, 2580, 332820
7, 3472, 4920, 1210320
7, 3992, 2960, 438080
7, 4224, 4280, 915920
7, 3936, 2460, 302580
5, 2319, 1400, 98000
6, 3191, 3200, 512000
6, 4159, 9180, 4213620
7, 3567, 6740, 2271380
7, 4124, 3880, 752720
7, 4376, 4700, 1104500
7, 3290, 9180, 4213620
7, 4457, 6780, 2298420
7, 3223, 2920, 426320
7, 4079, 7060, 2492180
7, 3490, 10100, 5100500
7, 4096, 8360, 3494480
7, 4067, 6480, 2099520
5, 2690, 11140, 6204980
5, 2034, 7780, 3026420
6, 3474, 4700, 1104500
7, 4124, 13040, 8502080
7, 3536, 18760, 17596880
7, 4153, 20820, 21673620
6, 3362, 25080, 31450320
7, 3875, 26880, 36126720
7, 3984, 35160, 61811280
7, 3923, 31980, 51136020
7, 2937, 34220, 58550420
7, 4169, 35000, 61250000
7, 3651, 36660, 67197780
6, 2666, 35480, 62941520
7, 4345, 36580, 66904820
6, 3248, 38260, 73191380
6, 3695, 35620, 63439220
7, 3896, 36540, 66758580
6, 3521, 32980, 54384020
7, 3791, 31180, 48609620
7, 3614, 33660, 56649780
7, 4585, 28500, 40612500
7, 3568, 28820, 41529620
7, 4082, 30460, 46390580
6, 3277, 32160, 51713280
7, 3412, 32420, 52552820
7, 3231, 37560, 70537680
7, 3744, 35060, 61460180
7, 3351, 37500, 70312500
7, 3509, 36880, 68006720
7, 2997, 34540, 59650580
7, 3516, 33520, 56179520
7, 3516, 33400, 55778000
7, 3273, 33980, 57732020
6, 3353, 39300, 77224500
7, 3487, 37620, 70763220
7, 3485, 36520, 66685520
8, 4556, 740, 27380
8, 4420, 3860, 744980
8, 3620, 3540, 626580
8, 3874, 6100, 1860500
8, 3889, 1560, 121680
8, 4683, 5060, 1280180
8, 3228, 6800, 2312000
8, 3731, 2460, 302580
7, 3439, 4860, 1180980
7, 3454, 540, 14580
8, 4136, 640, 20480
7, 4060, 2500, 312500
7, 3938, 1480, 109520
8, 4273, 1120, 62720
7, 4693, 2300, 264500
8, 4118, 980, 48020
7, 3915, 300, 4500
8, 3802, 2580, 332820
7, 2634, 3100, 480500
6, 3953, 6800, 2312000
7, 3177, 5840, 1705280
7, 4001, 6760, 2284880
8, 3483, 4200, 882000
8, 3729, 7980, 3184020
8, 4046, 10740, 5767380
8, 4895, 14440, 10425680
8, 3493, 11740, 6891380
7, 4014, 10820, 5853620
8, 4492, 14320, 10253120
8, 4433, 12960, 8398080
8, 3860, 16600, 13778000
7, 3859, 20340, 20685780
8, 4535, 19320, 18663120
7, 3813, 15660, 12261780
5, 2822, 21980, 24156020
8, 3861, 20660, 21341780
7, 3315, 24840, 30851280
6, 3117, 22700, 25764500
8, 4029, 23120, 26726720
8, 4975, 22140, 24508980
8, 4307, 11040, 6094080
8, 5004, 7040, 2478080
7, 4146, 9100, 4140500
8, 3913, 16340, 13349780
7, 3780, 12440, 7737680
7, 3360, 10680, 5703120
6, 3046, 11220, 6294420
7, 3500, 13860, 9604980
8, 4135, 12720, 8089920
8, 4416, 11340, 6429780
8, 3164, 8040, 3232080
7, 3739, 4840, 1171280
8, 4322, 6720, 2257920
8, 3956, 5880, 1728720
8, 4224, 600, 18000
8, 4194, 900, 40500
8, 3973, 11540, 6658580
8, 4322, 9980, 4980020
7, 3581, 15140, 11460980
8, 3582, 18600, 17298000
7, 3444, 16280, 13251920
7, 4023, 16360, 13382480
7, 3709, 14420, 10396820
8, 4262, 6640, 2204480
8, 3592, 13640, 9302480
8, 4742, 11460, 6566580
7, 4103, 2680, 359120
8, 4778, 6700, 2244500
8, 3895, 6580, 2164820
7, 3476, 12720, 8089920
8, 3826, 13460, 9058580
8, 3780, 16460, 13546580
8, 3937, 13420, 9004820
8, 4827, 20380, 20767220
8, 3694, 13600, 9248000
6, 3195, 11120, 6182720
8, 4224, 7240, 2620880
7, 3422, 2120, 224720
8, 3160, 5900, 1740500
8, 4099, 10400, 5408000
8, 4227, 9320, 4343120
7, 4556, 5520, 1523520
8, 4157, 6300, 1984500
8, 4372, 8380, 3511220
8, 4255, 2700, 364500
7, 4029, 5660, 1601780
8, 3996, 1420, 100820
8, 3287, 1220, 74420
7, 3903, 3460, 598580
8, 4373, 3600, 648000
8, 4293, 3560, 633680
8, 4716, 8700, 3784500
8, 4366, 12740, 8115380
7, 4036, 12820, 8217620
7, 3843, 12300, 7564500
7, 3644, 14580, 10628820
8, 4451, 16340, 13349780
8, 4338, 14600, 10658000
7, 2411, 15540, 12074580
8, 4499, 16260, 13219380
9, 4373, 20, 20
8, 4353, 380, 7220
9, 4715, 80, 320
9, 5650, 2980, 444020
8, 3820, 880, 38720
9, 4396, 5460, 1490580
9, 4080, 7220, 2606420
6, 3405, 5720, 1635920
7, 4872, 2640, 348480
9, 4331, 740, 27380
9, 4482, 2580, 332820
8, 4490, 4840, 1171280
9, 4220, 2560, 327680
9, 4821, 4320, 933120
8, 3576, 4600, 1058000
9, 4686, 1220, 74420
9, 4461, 8420, 3544820
9, 4458, 10740, 5767380
9, 4416, 7280, 2649920
9, 4457, 7640, 2918480
8, 3958, 4100, 840500
8, 3944, 5700, 1624500
9, 3459, 10960, 6006080
8, 3811, 13860, 9604980
9, 4501, 12280, 7539920
9, 5143, 11880, 7056720
6, 3786, 12280, 7539920
8, 4464, 11200, 6272000
9, 3543, 10180, 5181620
7, 3838, 18680, 17447120
6, 2783, 18760, 17596880
9, 3890, 18380, 16891220
7, 3782, 13900, 9660500
9, 5251, 9940, 4940180
9, 4199, 3100, 480500
9, 4518, 7280, 2649920
9, 3729, 3260, 531380
7, 4013, 5400, 1458000
9, 4871, 5420, 1468820
9, 5095, 8500, 3612500
9, 4381, 8080, 3264320
7, 3041, 4120, 848720
9, 3931, 8440, 3561680
9, 4289, 3580, 640820
8, 3895, 3260, 531380
7, 4471, 3480, 605520
8, 4169, 8880, 3942720
9, 4099, 8500, 3612500
9, 3790, 9480, 4493520
9, 3760, 13540, 9166580
9, 4609, 7140, 2548980
9, 4714, 12020, 7224020
8, 4474, 9440, 4455680
8, 3757, 9080, 4122320
8, 4550, 12420, 7712820
9, 4248, 11520, 6635520
7, 3378, 13640, 9302480
9, 3883, 15280, 11673920
8, 4386, 7620, 2903220
9, 4652, 8400, 3528000
7, 3543, 5600, 1568000
9, 3750, 5540, 1534580
9, 5006, 7020, 2464020
9, 4641, 6700, 2244500
9, 4742, 13940, 9716180
7, 2297, 18160, 16489280
7, 3232, 19440, 18895680
8, 4116, 17480, 15277520
7, 3253, 13180, 8685620
8, 4288, 7760, 3010880
9, 4579, 10040, 5040080
8, 3859, 16120, 12992720
9, 4799, 17360, 15068480
8, 4359, 16720, 13977920
9, 4520, 11320, 6407120
8, 4098, 6860, 2352980
8, 3991, 1400, 98000
9, 4051, 9200, 4232000
9, 4567, 6740, 2271380
9, 3766, 1300, 84500
9, 5132, 260, 3380
8, 3923, 12540, 7862580
9, 3883, 11400, 6498000
8, 3534, 14500, 10512500
9, 4409, 12820, 8217620
8, 4288, 13360, 8924480
9, 3947, 10920, 5962320
9, 3629, 9780, 4782420
8, 4576, 5120, 1310720
9, 4940, 3220, 518420
7, 3922, 6200, 1922000
9, 4827, 11100, 6160500
9, 4414, 13040, 8502080
9, 4521, 15720, 12355920
9, 4752, 24420, 29816820
9, 5108, 19320, 18663120
9, 4209, 23680, 28037120
6, 3569, 20760, 21548880
9, 4150, 23820, 28369620
8, 3560, 20680, 21383120
10, 5257, 6100, 1860500
8, 4643, 8220, 3378420
10, 4689, 11120, 6182720
9, 4812, 5420, 1468820
10, 4076, 7000, 2450000
9, 4266, 11940, 7128180
9, 4924, 2220, 246420
9, 4124, 2800, 392000
10, 5012, 1500, 112500
9, 4394, 2980, 444020
10, 4881, 2660, 353780
8, 3624, 8080, 3264320
9, 4023, 6120, 1872720
9, 4154, 640, 20480
10, 4921, 720, 25920
9, 4626, 7640, 2918480
9, 3868, 8480, 3595520
10, 5062, 1460, 106580
7, 3475, 3440, 591680
8, 4322, 4660, 1085780
10, 5129, 620, 19220
10, 4345, 11740, 6891380
9, 4530, 13260, 8791380
10, 4809, 9580, 4588820
9, 4389, 11480, 6589520
10, 4895, 16780, 14078420
10, 4384, 27120, 36774720
10, 4909, 28480, 40555520
8, 4323, 30140, 45420980
10, 4865, 27620, 38143220
9, 4022, 23000, 26450000
10, 4757, 29940, 44820180
10, 4499, 24380, 29719220
8, 4131, 29380, 43159220
9, 4635, 25980, 33748020
9, 3927, 29920, 44760320
7, 3847, 31800, 50562000
10, 5189, 29360, 43100480
10, 5416, 25220, 31802420
10, 4709, 25960, 33696080
10, 4311, 26420, 34900820
10, 5596, 34040, 57936080
9, 4653, 34340, 58961780
10, 4207, 24140, 29136980
9, 3679, 27880, 38864720
10, 4859, 31120, 48422720
8, 4534, 28420, 40384820
9, 4179, 36820, 67785620
10, 4542, 35760, 63938880
10, 3822, 37540, 70462580
10, 4268, 27960, 39088080
10, 4822, 22320, 24909120
8, 4076, 27200, 36992000
9, 4885, 29120, 42398720
9, 4219, 26840, 36019280
9, 3738, 31060, 48236180
9, 4962, 36000, 64800000
10, 4927, 33460, 55978580
10, 5087, 34420, 59236820
10, 4853, 33500, 56112500
10, 3694, 38140, 72732980
